seed,map_hash,outcome,time_s,cumulative_turn_deg,steering_tv_per_s,yaw_reversals,peak_yaw_deg_s,peak_yaw_accel_deg_s2,min_circle_clearance_m,compute_s
2101,22a77942c40840f8,success,50.08,445.074389675923,0.2562296220857186,10,63.65416942739402,263.37169792679816,-0.09166908264160156,1.7475085589976516
2102,b723c7670f4bed36,success,54.2,558.2368081381567,0.2504442898192309,14,61.77441156717562,252.46067361455604,-0.19155242919921875,1.7551732449974224
2103,ef19c4d69d8290c9,success,46.68,353.14595210557525,0.15812509923841367,10,49.82903080038213,278.0922583422613,-0.1784356689453125,1.3441943899997568
2104,153024dcc40f6683,success,48.160000000000004,363.2004718955283,0.1587044480148443,12,35.186842197130105,197.8956505013033,-0.05201065063476563,1.630272849000903
2105,59773c25283c7696,success,51.92,416.703703002161,0.16537085548617256,17,28.539427899974708,165.99654233894984,-0.14152946472167968,1.8566370609987644
2106,6aced34435aefa5d,success,51.6,536.702306822355,0.3061968306180581,13,62.38578601897238,277.9120609941488,-0.3211782836914063,1.8883866030009813
2107,24e0761d5e11ad30,success,46.88,317.0295097724755,0.14239895497623564,9,22.34026961197913,74.63019604756055,-0.02834716796875,1.517132472999947
2108,6a6a36eab790f76c,success,45.72,286.2317906194278,0.23583338026275935,13,49.97352961491429,233.99126137082638,-0.19557594299316405,1.6124587790000078
2109,ae2cb97d7d9c57bb,success,49.6,367.56086170255463,0.21617148783632492,11,61.52604365514205,285.1885607643778,-0.16962326049804688,1.5660560180003813
2110,73dd687d2f503172,success,50.68,454.9834364139542,0.2432324570378005,13,67.35954498989076,222.85564148091294,-0.12314117431640625,1.6214111379995302
2111,0ade2fd3f9ccdfe7,success,46.56,321.70531475456477,0.15110379272769445,11,52.94621249013971,175.21787164300198,-0.042471084594726566,1.4724917309977172
2112,edda547962466b94,success,50.120000000000005,471.5363699369322,0.28536011418810814,16,49.58921235966096,272.39647867778865,-0.25181663513183594,1.8337425789977715
2113,988cdff9ad002a50,success,48.32,430.2923004319582,0.199335264674209,15,57.76226874153558,285.15496942027795,-0.2191864013671875,1.5290161000011722
2114,92ccdce0f07648b8,success,47.92,444.2308320832188,0.20882681331664124,14,52.296282478615154,242.52322219265108,-0.23306938171386718,1.6738861690027989
2115,56063d3daf87a300,success,50.72,462.35598569835275,0.19963141765786271,17,32.709565679838704,156.37295629208072,-0.10224922180175781,1.7589423429999442
2116,bb662535aa443349,success,47.84,383.4641694559883,0.1618789107228059,10,37.253013734826325,189.90703089453666,-0.1832909393310547,1.615252387997316
2117,9aefe5938debf6ba,success,49.4,574.1160942749415,0.28887865559654197,14,68.55441488865007,298.8152618178388,-0.17384437561035157,1.6272489709990623
2118,c1e46e353cbe349f,success,51.76,571.9244503357646,0.27341481278955626,18,67.91414580640588,318.182025234727,-0.1485052490234375,1.6162684049995732
