timestamp,state,speed_target_mps,speed_mps,yaw_rate_rads,mid_pwm,delta_pwm_cmd,delta_pwm_safe,left_pwm,right_pwm,speed_idx,repeat_idx,"note_rule:+Δ=좌회전,-Δ=우회전,PWM낮을수록전진(1100~1500)"
1755197836.612111569,STEP_POS,0.700,0.772,-0.44576,1352,100,100,1452,1252,0,0
1755197836.661637094,STEP_POS,0.700,0.772,-0.43399,1350,100,100,1450,1250,0,0
1755197836.711796484,STEP_POS,0.700,0.772,-0.42326,1348,100,100,1448,1248,0,0
1755197836.761768159,STEP_POS,0.700,0.772,-0.42415,1346,100,100,1446,1246,0,0
1755197836.811592185,STEP_POS,0.700,0.824,-0.43005,1348,100,100,1448,1248,0,0
1755197836.861487603,STEP_POS,0.700,0.824,-0.42408,1351,100,100,1451,1251,0,0
1755197836.911489519,STEP_POS,0.700,0.824,-0.43045,1354,100,100,1454,1254,0,0
1755197836.961613196,STEP_POS,0.700,0.824,-0.40296,1356,100,100,1456,1256,0,0
1755197837.011715689,STEP_POS,0.700,0.850,-0.39003,1358,100,100,1458,1258,0,0
1755197837.061602051,STEP_POS,0.700,0.850,-0.36816,1361,100,100,1461,1261,0,0
1755197837.111557758,STEP_POS,0.700,0.850,-0.36420,1364,100,100,1464,1264,0,0
1755197837.161568506,STEP_POS,0.700,0.850,-0.37502,1366,100,100,1466,1266,0,0
1755197837.211634070,STEP_POS,0.700,0.881,-0.39589,1368,100,100,1468,1268,0,0
1755197837.261676370,STEP_POS,0.700,0.881,-0.40820,1371,100,100,1471,1271,0,0
1755197837.311723791,STEP_POS,0.700,0.881,-0.42288,1374,100,100,1474,1274,0,0
1755197837.361647209,STEP_POS,0.700,0.881,-0.41361,1376,100,100,1476,1276,0,0
1755197837.411546628,STEP_POS,0.700,0.912,-0.40108,1378,100,100,1478,1278,0,0
1755197837.461481566,STEP_POS,0.700,0.912,-0.39322,1381,100,100,1481,1281,0,0
1755197837.511601755,STEP_POS,0.700,0.912,-0.40205,1384,100,100,1484,1284,0,0
1755197837.561492182,STEP_POS,0.700,0.912,-0.39485,1386,100,100,1486,1286,0,0
1755197837.611367824,STEP_POS,0.700,0.923,-0.40471,1388,100,100,1488,1288,0,0
1755197837.661606190,STEP_POS,0.700,0.923,-0.42459,1391,100,100,1491,1291,0,0
1755197837.712298931,STEP_POS,0.700,0.923,-0.42977,1394,100,100,1494,1294,0,0
1755197837.762761460,STEP_POS,0.700,0.923,-0.44094,1396,100,100,1496,1296,0,0
1755197837.811452991,STEP_POS,0.700,0.914,-0.43734,1398,100,100,1498,1298,0,0
1755197837.861470235,STEP_POS,0.700,0.914,-0.43078,1401,100,99,1500,1302,0,0
1755197837.911479223,STEP_POS,0.700,0.914,-0.41380,1404,100,96,1500,1308,0,0
1755197837.961613844,STEP_POS,0.700,0.914,-0.38837,1406,100,94,1500,1312,0,0
1755197838.011615984,RECOVER,0.700,0.913,-0.34634,1408,100,92,1500,1316,0,0
1755197838.062004528,RECOVER,0.700,0.913,-0.31688,1411,0,0,1411,1411,0,0
1755197838.112089837,RECOVER,0.700,0.913,-0.28590,1414,0,0,1414,1414,0,0
1755197838.162056168,RECOVER,0.700,0.913,-0.23887,1416,0,0,1416,1416,0,0
1755197838.211616542,RECOVER,0.700,0.892,-0.18207,1418,0,0,1418,1418,0,0
1755197838.262271714,RECOVER,0.700,0.892,-0.14224,1421,0,0,1421,1421,0,0
1755197838.311565205,RECOVER,0.700,0.892,-0.12210,1424,0,0,1424,1424,0,0
1755197838.361589777,RECOVER,0.700,0.892,-0.10535,1426,0,0,1426,1426,0,0
1755197838.411800719,RECOVER,0.700,0.862,-0.08713,1428,0,0,1428,1428,0,0
1755197838.461607016,RECOVER,0.700,0.862,-0.08899,1431,0,0,1431,1431,0,0
1755197838.511706565,RECOVER,0.700,0.862,-0.09228,1434,0,0,1434,1434,0,0
1755197838.562034597,RECOVER,0.700,0.862,-0.09676,1436,0,0,1436,1436,0,0
